Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Visibility_MeanRatio,Item_Type_Combined,Outlet_Years,Avg_sales_product
DRJ01,6.135,Low Fat,0.115010655,Soft Drinks,161.5236,OUT035,2004,Small,Tier 2,Supermarket Type1,1288.9888,0.8987246204421189,Drinks,9,
FDD14,20.7,Low Fat,0.16977634600000002,Canned,184.4266,OUT035,2004,Small,Tier 2,Supermarket Type1,3688.532,0.8877336506640717,Food,9,
DRH37,17.6,Low Fat,0.041608488,Soft Drinks,165.4526,OUT035,2004,Small,Tier 2,Supermarket Type1,1644.526,0.8875257687696345,Drinks,9,
NCD18,16.0,Non-Edible,0.072608647,Household,228.3668,OUT013,1987,High,Tier 3,Supermarket Type1,5298.4364,1.0137594408399055,Non-Consumable,26,
NCE55,8.92,Non-Edible,0.130191993,Household,176.83700000000002,OUT045,2002,Small,Tier 2,Supermarket Type1,2117.244,1.001079707541464,Non-Consumable,11,
NCQ43,17.75,Non-Edible,0.11193119300000001,Others,108.8912,OUT017,2007,Small,Tier 2,Supermarket Type1,327.5736,0.9636845592727787,Non-Consumable,6,
FDC41,15.6,Low Fat,0.116913245,Frozen Foods,78.167,OUT046,1997,Small,Tier 1,Supermarket Type1,1837.608,0.8307419803125878,Food,16,
DRL01,19.5,Regular,0.13511877,Soft Drinks,232.9958,OUT019,1985,Small,Tier 1,Grocery Store,934.7832,1.4545546115127297,Drinks,28,
FDX48,17.75,Regular,0.063416566,Baking Goods,154.6656,OUT010,1998,Small,Tier 3,Grocery Store,308.9312,1.232000769235951,Food,15,
DRC25,5.73,Low Fat,0.075943184,Soft Drinks,85.5882,OUT010,1998,Small,Tier 3,Grocery Store,171.7764,1.3183851002543212,Drinks,15,
DRF48,5.73,Low Fat,0.05190652,Soft Drinks,188.1898,OUT045,2002,Small,Tier 2,Supermarket Type1,1496.7184,1.0,Drinks,11,
FDT34,9.3,Low Fat,0.17506050399999998,Snack Foods,106.7964,OUT018,2009,Medium,Tier 3,Supermarket Type2,525.982,0.9143475248591536,Food,4,
NCB43,20.2,Non-Edible,0.09989342400000001,Household,187.6898,OUT035,2004,Small,Tier 2,Supermarket Type1,3928.8858,1.0582939646611667,Non-Consumable,9,
FDG44,6.13,Low Fat,0.178923163,Fruits and Vegetables,55.7298,OUT019,1985,Small,Tier 1,Grocery Store,161.7894,1.736341019564259,Food,28,
FDD35,12.15,Low Fat,0.06611236082486209,Starchy Foods,119.244,OUT035,2004,Small,Tier 2,Supermarket Type1,2636.5679999999998,1.9488137826132355,Food,9,
FDC02,21.35,Low Fat,0.068765205,Canned,260.4278,OUT013,1987,High,Tier 3,Supermarket Type1,3644.5892,0.898531580465233,Food,26,
FDU51,20.2,Regular,0.096906831,Meat,175.5028,OUT018,2009,Medium,Tier 3,Supermarket Type2,6729.9064,1.003088172425651,Food,4,
NCC19,6.57,Non-Edible,0.096862255,Household,193.982,OUT035,2004,Small,Tier 2,Supermarket Type1,2316.984,1.0012787352864243,Non-Consumable,9,
FDJ60,19.35,Regular,0.062528426,Baking Goods,166.9184,OUT046,1997,Small,Tier 1,Supermarket Type1,3302.368,0.9986322269691644,Food,16,
NCI29,8.6,Non-Edible,0.032621545,Health and Hygiene,143.2154,OUT046,1997,Small,Tier 1,Supermarket Type1,2127.231,0.9214385919870551,Non-Consumable,16,
NCF43,8.51,Non-Edible,0.05190268,Household,142.247,OUT013,1987,High,Tier 3,Supermarket Type1,2862.94,0.9462930131167226,Non-Consumable,26,
FDY08,9.395,Regular,0.17024678199999999,Fruits and Vegetables,141.5838,OUT027,1985,Medium,Tier 3,Supermarket Type2,3231.1274,0.8511735958389988,Food,28,
FDD17,7.5,Low Fat,0.05461082900000001,Frozen Foods,237.1906,OUT010,1998,Small,Tier 3,Grocery Store,237.6906,1.345415071003463,Food,15,
FDK41,14.3,Low Fat,0.127517605,Frozen Foods,86.0224,OUT035,2004,Small,Tier 2,Supermarket Type1,1022.6688,0.9995076216872599,Food,9,
DRN59,15.0,Low Fat,0.064271703,Hard Drinks,45.506,OUT045,2002,Small,Tier 2,Supermarket Type1,466.06,1.0009278543793994,Drinks,11,
FDR60,14.3,Low Fat,0.13030659,Baking Goods,75.7328,OUT013,1987,High,Tier 3,Supermarket Type1,617.8624,0.9985244144292758,Food,26,
DRO47,10.195,Low Fat,0.187841082,Hard Drinks,112.486,OUT010,1998,Small,Tier 3,Grocery Store,113.186,1.6006970620037402,Drinks,15,
FDF26,6.825,Regular,0.046625941,Canned,154.9998,OUT035,2004,Small,Tier 2,Supermarket Type1,3075.9959999999996,0.8979636694216889,Food,9,
FDQ12,12.65,Low Fat,0.035410748,Baking Goods,231.40099999999998,OUT046,1997,Small,Tier 1,Supermarket Type1,2067.3089999999997,0.8698878647089353,Food,16,
NCO29,11.15,Non-Edible,0.032250092,Health and Hygiene,164.0526,OUT035,2004,Small,Tier 2,Supermarket Type1,4769.1254,0.9987481153909092,Non-Consumable,9,
DRF03,19.1,Low Fat,0.045378573,Dairy,42.4138,OUT049,1999,Medium,Tier 1,Supermarket Type1,243.6828,0.92356141824286,Drinks,14,
FDU48,18.85,Low Fat,0.0926587,Baking Goods,131.4284,OUT010,1998,Small,Tier 3,Grocery Store,263.6568,1.3647803670678325,Food,15,
DRE03,19.6,Low Fat,0.024222321,Dairy,45.5718,OUT035,2004,Small,Tier 2,Supermarket Type1,945.436,0.9104657747663367,Drinks,9,
FDX55,15.1,Low Fat,0.055518167,Fruits and Vegetables,217.3166,OUT017,2007,Small,Tier 2,Supermarket Type1,1306.2996,0.8445361516894881,Food,6,
FDP38,10.1,Low Fat,0.031946638,Canned,51.6008,OUT027,1985,Medium,Tier 3,Supermarket Type2,1821.6288,0.8767395114357004,Food,28,
FDZ19,6.425,Low Fat,0.093983518,Fruits and Vegetables,175.5712,OUT017,2007,Small,Tier 2,Supermarket Type1,1230.3984,1.0053836611394673,Food,6,
NCU54,8.88,Non-Edible,0.098822387,Household,209.627,OUT045,2002,Small,Tier 2,Supermarket Type1,1887.543,0.8998551420282056,Non-Consumable,11,
FDY36,12.3,Low Fat,0.009410528,Baking Goods,73.738,OUT046,1997,Small,Tier 1,Supermarket Type1,1318.2839999999999,0.8881958085330315,Food,16,
FDL16,12.85,Low Fat,0.169139066,Frozen Foods,46.406000000000006,OUT018,2009,Medium,Tier 3,Supermarket Type2,186.424,0.8713914284637415,Food,4,
FDW31,11.35,Regular,0.043122189000000005,Fruits and Vegetables,197.9742,OUT013,1987,High,Tier 3,Supermarket Type1,995.3710000000001,0.9979536554964108,Food,26,
DRK49,14.15,Low Fat,0.035769657,Soft Drinks,40.9138,OUT027,1985,Medium,Tier 3,Supermarket Type2,1380.8692,0.8884566588653746,Drinks,28,
FDC08,19.0,Regular,0.10361083,Fruits and Vegetables,228.372,OUT049,1999,Medium,Tier 1,Supermarket Type1,905.488,0.9002292238411822,Food,14,
FDO56,10.195,Regular,0.044974050999999994,Fruits and Vegetables,115.5808,OUT035,2004,Small,Tier 2,Supermarket Type1,1874.8928,0.7773880182852434,Food,9,
NCV53,8.27,Non-Edible,0.018920019,Health and Hygiene,238.088,OUT017,2007,Small,Tier 2,Supermarket Type1,6231.888000000001,0.8848414520978185,Non-Consumable,6,
FDA35,14.85,Regular,0.054142088,Baking Goods,124.1072,OUT017,2007,Small,Tier 2,Supermarket Type1,1837.608,1.005061260080002,Food,6,
FDL40,17.7,Low Fat,0.06611236082486209,Frozen Foods,98.241,OUT019,1985,Small,Tier 1,Grocery Store,289.623,3.222322280242244,Food,28,
FDJ04,18.0,Low Fat,0.12464553800000001,Frozen Foods,117.2124,OUT049,1999,Medium,Tier 1,Supermarket Type1,2133.2232,1.0004483932367445,Food,14,
FDA31,7.1,Low Fat,0.11045982800000001,Fruits and Vegetables,172.108,OUT018,2009,Medium,Tier 3,Supermarket Type2,2250.404,1.0011779403411947,Food,4,
FDX24,8.355,Low Fat,0.013957308,Baking Goods,94.0462,OUT045,2002,Small,Tier 2,Supermarket Type1,1480.7392,0.8716520466296888,Food,11,
FDQ59,9.8,Regular,0.056386541,Breads,84.6908,OUT046,1997,Small,Tier 1,Supermarket Type1,503.3448,0.9664652864215775,Food,16,
FDF45,18.2,Regular,0.012273747,Fruits and Vegetables,60.0904,OUT017,2007,Small,Tier 2,Supermarket Type1,1113.2176,1.0031524187399141,Food,6,
FDH05,14.35,Regular,0.090473389,Frozen Foods,229.7984,OUT027,1985,Medium,Tier 3,Supermarket Type2,6024.1584,0.9947223127467917,Food,28,
NCZ54,14.65,Non-Edible,0.08335939099999999,Household,161.9552,OUT046,1997,Small,Tier 1,Supermarket Type1,4711.2008,0.9275472900489488,Non-Consumable,16,
FDW01,14.5,Low Fat,0.11216169699999999,Canned,154.4682,OUT019,1985,Small,Tier 1,Grocery Store,152.4682,1.4658174119370606,Food,28,
FDX36,9.695,Regular,0.128805815,Baking Goods,224.0404,OUT018,2009,Medium,Tier 3,Supermarket Type2,5851.0504,0.9053454628310325,Food,4,
NCO55,12.800000000000002,Non-Edible,0.090596378,Others,106.6938,OUT027,1985,Medium,Tier 3,Supermarket Type2,2251.0698,0.7743301296254477,Non-Consumable,28,
FDL13,13.85,Regular,0.056637129,Breakfast,233.83,OUT017,2007,Small,Tier 2,Supermarket Type1,2796.36,0.8343573125521587,Food,6,
FDV16,7.75,Regular,0.08305963400000001,Frozen Foods,35.7558,OUT049,1999,Medium,Tier 1,Supermarket Type1,611.2044,0.9033322740135407,Food,14,
FDN04,11.8,Regular,0.014115626000000001,Frozen Foods,178.5344,OUT045,2002,Small,Tier 2,Supermarket Type1,3390.2536,0.6555806829758792,Food,11,
NCH06,12.3,Non-Edible,0.076866235,Household,247.146,OUT018,2009,Medium,Tier 3,Supermarket Type2,492.69199999999995,0.8837570433695323,Non-Consumable,4,
FDA40,16.0,Regular,0.099188598,Frozen Foods,88.9856,OUT013,1987,High,Tier 3,Supermarket Type1,1669.8264,0.9979324065463737,Food,26,
NCS05,11.5,Non-Edible,0.021010687000000004,Health and Hygiene,131.3942,OUT049,1999,Medium,Tier 1,Supermarket Type1,927.4594,1.0020787924148264,Non-Consumable,14,
FDM15,11.799999999999999,Regular,0.057143515,Meat,151.8366,OUT027,1985,Medium,Tier 3,Supermarket Type2,6196.6006,0.9943202051093913,Food,28,
FDK04,7.36,Low Fat,0.052607932,Frozen Foods,56.3588,OUT017,2007,Small,Tier 2,Supermarket Type1,744.3644,0.8857853897498805,Food,6,
FDI58,7.64,Regular,0.070645636,Snack Foods,91.212,OUT013,1987,High,Tier 3,Supermarket Type1,466.06,0.9974591142073097,Food,26,
FDB33,17.75,Low Fat,0.014568036000000001,Fruits and Vegetables,158.1262,OUT013,1987,High,Tier 3,Supermarket Type1,4137.2812,0.8683232629819579,Food,26,
FDJ45,17.75,Low Fat,0.073524776,Seafood,34.8216,OUT049,1999,Medium,Tier 1,Supermarket Type1,207.7296,0.9043192923057052,Food,14,
NCO05,7.27,Non-Edible,0.046559447999999996,Health and Hygiene,100.5384,OUT046,1997,Small,Tier 1,Supermarket Type1,2463.46,0.9989100343869477,Non-Consumable,16,
NCE31,7.67,Non-Edible,0.309390255,Household,33.2216,OUT010,1998,Small,Tier 3,Grocery Store,138.4864,1.5424135483253012,Non-Consumable,15,
FDQ49,20.2,Regular,0.039247736,Breakfast,157.66299999999998,OUT046,1997,Small,Tier 1,Supermarket Type1,1095.241,0.8694362974240892,Food,16,
FDL34,16.0,Low Fat,0.040945898,Snack Foods,143.1496,OUT046,1997,Small,Tier 1,Supermarket Type1,2258.3936,0.999069750310965,Food,16,
FDV07,9.5,Low Fat,0.031331581000000004,Fruits and Vegetables,111.1228,OUT049,1999,Medium,Tier 1,Supermarket Type1,663.1368,0.8187745515748601,Food,14,
FDX19,19.1,Low Fat,0.096929994,Fruits and Vegetables,233.8958,OUT045,2002,Small,Tier 2,Supermarket Type1,2103.2622,1.0002716290988856,Food,11,
FDO48,15.0,Regular,0.026840766000000002,Baking Goods,219.8456,OUT046,1997,Small,Tier 1,Supermarket Type1,4863.0032,0.9986843713518969,Food,16,
FDK40,7.035,Low Fat,0.06611236082486209,Frozen Foods,262.691,OUT013,1987,High,Tier 3,Supermarket Type1,6048.793000000001,1.9160369586516377,Food,26,
FDY19,19.75,Low Fat,0.041429246,Fruits and Vegetables,117.2466,OUT049,1999,Medium,Tier 1,Supermarket Type1,2239.0854,0.9998489459703702,Food,14,
FDS16,15.15,Regular,0.06611236082486209,Frozen Foods,145.276,OUT027,1985,Medium,Tier 3,Supermarket Type2,5273.1359999999995,0.9974117552538296,Food,28,
FDS02,10.195,Regular,0.06611236082486209,Dairy,196.4794,OUT027,1985,Medium,Tier 3,Supermarket Type2,5852.382,0.4348575245369715,Food,28,
FDM51,11.8,Regular,0.025978802000000002,Meat,102.5674,OUT045,2002,Small,Tier 2,Supermarket Type1,1629.8784,0.79544585198324,Food,11,
FDW02,4.805,Regular,0.066006824,Dairy,126.2704,OUT019,1985,Small,Tier 1,Grocery Store,250.3408,1.4001478553360212,Food,28,
FDS31,13.1,Regular,0.06611236082486209,Fruits and Vegetables,178.5318,OUT019,1985,Small,Tier 1,Grocery Store,180.4318,1.310247414198252,Food,28,
DRF03,19.1,Low Fat,0.045492697,Dairy,40.3138,OUT018,2009,Medium,Tier 3,Supermarket Type2,527.9794,0.9258841118915904,Drinks,4,
FDT55,13.6,Regular,0.043618827,Fruits and Vegetables,156.7946,OUT013,1987,High,Tier 3,Supermarket Type1,2840.3028,0.8625492685778405,Food,26,
FDW21,5.34,Regular,0.005963881,Snack Foods,99.5358,OUT046,1997,Small,Tier 1,Supermarket Type1,1407.5012,1.000041484775322,Food,16,
FDP07,18.2,Low Fat,0.08982696,Fruits and Vegetables,197.111,OUT013,1987,High,Tier 3,Supermarket Type1,589.2330000000001,0.9981536299786896,Food,26,
NCZ17,12.15,Non-Edible,0.079431643,Health and Hygiene,38.6506,OUT046,1997,Small,Tier 1,Supermarket Type1,796.9626,0.9220312348567294,Non-Consumable,16,
NCV41,14.35,Non-Edible,0.017135155,Health and Hygiene,109.8228,OUT017,2007,Small,Tier 2,Supermarket Type1,1657.842,0.9267192560439744,Non-Consumable,6,
FDP60,17.35,Low Fat,0.056005781,Baking Goods,99.2016,OUT049,1999,Medium,Tier 1,Supermarket Type1,1518.024,0.9514293408879477,Food,14,
FDG58,10.695,Regular,0.145253944,Snack Foods,156.8972,OUT010,1998,Small,Tier 3,Grocery Store,467.3916,1.5075531688901702,Food,15,
FDI60,7.22,Regular,0.03838080000000001,Baking Goods,62.351000000000006,OUT049,1999,Medium,Tier 1,Supermarket Type1,885.5139999999999,0.899516696799796,Food,14,
FDI20,19.1,Low Fat,0.03856376,Fruits and Vegetables,209.2586,OUT046,1997,Small,Tier 1,Supermarket Type1,3165.8790000000004,0.8308513893800523,Food,16,
DRC13,8.26,Regular,0.032625074,Soft Drinks,124.67299999999999,OUT017,2007,Small,Tier 2,Supermarket Type1,1847.595,0.7969649356412504,Drinks,6,
DRA24,19.35,Regular,0.069909188,Soft Drinks,163.2868,OUT019,1985,Small,Tier 1,Grocery Store,491.3604,1.454554612579351,Drinks,28,
FDW52,14.0,Regular,0.037491314,Frozen Foods,164.2526,OUT013,1987,High,Tier 3,Supermarket Type1,1808.9786,0.9987841847148378,Food,26,
FDN38,6.615,Regular,0.09234651,Canned,251.8408,OUT018,2009,Medium,Tier 3,Supermarket Type2,4506.1344,0.8917236411521207,Food,4,
DRI49,14.15,Low Fat,0.183879453,Soft Drinks,82.9276,OUT045,2002,Small,Tier 2,Supermarket Type1,1705.7796,1.0005490888586042,Drinks,11,
FDW26,11.8,Regular,0.107274301,Dairy,221.1772,OUT045,2002,Small,Tier 2,Supermarket Type1,3113.2808,0.8648078774961974,Food,11,
FDA28,16.1,Regular,0.047570401,Frozen Foods,125.7362,OUT027,1985,Medium,Tier 3,Supermarket Type2,3020.0688,0.8940556606508815,Food,28,
FDZ52,19.2,Low Fat,0.10064058699999999,Frozen Foods,112.6886,OUT017,2007,Small,Tier 2,Supermarket Type1,1779.0176,1.004878216810756,Food,6,
FDU39,18.85,Low Fat,0.036111038,Meat,58.1562,OUT045,2002,Small,Tier 2,Supermarket Type1,1185.124,1.000905958774032,Food,11,
FDR25,17.0,Regular,0.140090284,Canned,265.1884,OUT018,2009,Medium,Tier 3,Supermarket Type2,6359.7216,1.0026867685089547,Food,4,
FDM44,12.5,Low Fat,0.031225303,Fruits and Vegetables,102.899,OUT017,2007,Small,Tier 2,Supermarket Type1,2167.179,0.8343573036589652,Food,6,
FDA50,16.25,Low Fat,0.086752988,Dairy,98.141,OUT027,1985,Medium,Tier 3,Supermarket Type2,1737.7379999999998,0.8446051827708848,Food,28,
FDJ38,8.6,Regular,0.040369315,Canned,189.753,OUT018,2009,Medium,Tier 3,Supermarket Type2,2846.295,1.0023589603690164,Food,4,
DRM47,9.3,Low Fat,0.043777415,Hard Drinks,192.9846,OUT035,2004,Small,Tier 2,Supermarket Type1,6114.7072,0.8987246256243442,Drinks,9,
NCO05,7.27,Non-Edible,0.046631835999999996,Health and Hygiene,98.4384,OUT049,1999,Medium,Tier 1,Supermarket Type1,1576.6144,1.0004630832884125,Non-Consumable,14,
FDU21,11.8,Regular,0.076839735,Snack Foods,34.9558,OUT049,1999,Medium,Tier 1,Supermarket Type1,373.5138,0.9041347028727416,Food,14,
FDF32,16.35,Low Fat,0.06611236082486209,Fruits and Vegetables,198.5426,OUT046,1997,Small,Tier 1,Supermarket Type1,1384.1982,0.8643910193555137,Food,16,
FDM27,12.35,Regular,0.277459381,Meat,156.3946,OUT019,1985,Small,Tier 1,Grocery Store,473.3838,1.5222781637804637,Food,28,
FDL33,7.235000000000001,Low Fat,0.099478451,Snack Foods,194.4452,OUT027,1985,Medium,Tier 3,Supermarket Type2,4697.8848,0.9430507962976191,Food,28,
FDO60,20.0,Low Fat,0.034369527999999996,Baking Goods,43.7086,OUT046,1997,Small,Tier 1,Supermarket Type1,892.172,0.8142221383044254,Food,16,
NCJ30,5.82,Non-Edible,0.06611236082486209,Household,169.37900000000002,OUT013,1987,High,Tier 3,Supermarket Type1,2376.906,0.7765346689000714,Non-Consumable,26,
NCI42,18.75,Non-Edible,0.01035692,Household,208.3954,OUT013,1987,High,Tier 3,Supermarket Type1,2709.1402,0.9992070696335583,Non-Consumable,26,
FDU37,9.5,Regular,0.104488444,Canned,77.896,OUT035,2004,Small,Tier 2,Supermarket Type1,1997.4,1.079519551350128,Food,9,
FDV08,7.349999999999999,Low Fat,0.028456456,Fruits and Vegetables,43.5454,OUT027,1985,Medium,Tier 3,Supermarket Type2,755.0172,0.9950512675637516,Food,28,
NCA29,10.5,Non-Edible,0.027271252000000003,Household,171.6106,OUT035,2004,Small,Tier 2,Supermarket Type1,2566.659,0.8803585541262364,Non-Consumable,9,
FDD16,20.5,Low Fat,0.036346223999999996,Frozen Foods,72.9696,OUT035,2004,Small,Tier 2,Supermarket Type1,596.5568,0.7372588660760362,Food,9,
FDB35,12.3,Regular,0.06498448700000001,Starchy Foods,92.5804,OUT017,2007,Small,Tier 2,Supermarket Type1,2297.01,0.8923572578092421,Food,6,
FDS31,13.1,Regular,0.044372392999999996,Fruits and Vegetables,180.3318,OUT018,2009,Medium,Tier 3,Supermarket Type2,2886.9088,0.8793939962914626,Food,4,
NCA53,11.395,Non-Edible,0.009934335,Health and Hygiene,47.2034,OUT017,2007,Small,Tier 2,Supermarket Type1,340.2238,0.8920423597181837,Non-Consumable,6,
NCD19,8.93,Non-Edible,0.013253936000000001,Household,56.4614,OUT017,2007,Small,Tier 2,Supermarket Type1,828.921,0.32217970200987706,Non-Consumable,6,
FDP07,18.2,Low Fat,0.089884775,Fruits and Vegetables,195.111,OUT035,2004,Small,Tier 2,Supermarket Type1,3731.809,0.9987960679741114,Food,9,
FDA44,19.7,Low Fat,0.053178425,Fruits and Vegetables,55.993,OUT013,1987,High,Tier 3,Supermarket Type1,905.488,0.9207600522774492,Food,26,
FDI14,14.1,Low Fat,0.08966081599999999,Canned,140.0496,OUT035,2004,Small,Tier 2,Supermarket Type1,1411.496,0.998629518283688,Food,9,
NCE31,7.67,Non-Edible,0.185889129,Household,35.4216,OUT017,2007,Small,Tier 2,Supermarket Type1,173.108,0.926719269344762,Non-Consumable,6,
FDJ14,10.3,Regular,0.06611236082486209,Canned,78.896,OUT019,1985,Small,Tier 1,Grocery Store,399.48,1.221106952258397,Food,28,
FDY44,14.15,Regular,0.024503972000000002,Fruits and Vegetables,195.111,OUT018,2009,Medium,Tier 3,Supermarket Type2,982.055,1.0035088367072618,Food,4,
FDZ26,11.6,Regular,0.143990173,Dairy,239.6222,OUT035,2004,Small,Tier 2,Supermarket Type1,2390.222,0.921567958346228,Food,9,
FDG26,18.85,Low Fat,0.042891097999999996,Canned,257.633,OUT017,2007,Small,Tier 2,Supermarket Type1,5382.993,1.0036004560848353,Food,6,
FDN34,15.6,Regular,0.046023105,Snack Foods,169.2132,OUT017,2007,Small,Tier 2,Supermarket Type1,2536.698,0.8383171825887413,Food,6,
DRG11,6.385,Low Fat,0.08417981199999999,Hard Drinks,109.0596,OUT018,2009,Medium,Tier 3,Supermarket Type2,1941.4728,0.9181974337941166,Drinks,4,
FDH20,16.1,Regular,0.025050746000000002,Fruits and Vegetables,97.141,OUT018,2009,Medium,Tier 3,Supermarket Type2,1448.115,0.7868377519866049,Food,4,
FDX09,9.0,Low Fat,0.065515067,Snack Foods,178.137,OUT018,2009,Medium,Tier 3,Supermarket Type2,1058.622,0.8924258304172892,Food,4,
FDS09,8.895,Regular,0.080695806,Snack Foods,51.3008,OUT027,1985,Medium,Tier 3,Supermarket Type2,759.012,0.837372805202632,Food,28,
NCJ43,6.635,Non-Edible,0.027222517,Household,174.0396,OUT017,2007,Small,Tier 2,Supermarket Type1,2093.2752,0.8605266690198304,Non-Consumable,6,
NCR05,10.1,Non-Edible,0.054366282,Health and Hygiene,199.6084,OUT027,1985,Medium,Tier 3,Supermarket Type2,7142.7024,0.9943202115127137,Non-Consumable,28,
DRE49,20.75,Low Fat,0.021232317999999997,Soft Drinks,151.1024,OUT013,1987,High,Tier 3,Supermarket Type1,2428.8384,0.6465424814911452,Drinks,26,
FDZ59,6.63,Regular,0.104183308,Baking Goods,166.15,OUT049,1999,Medium,Tier 1,Supermarket Type1,3828.35,0.8093786359856663,Food,14,
NCH43,8.42,Non-Edible,0.070856383,Household,217.4192,OUT018,2009,Medium,Tier 3,Supermarket Type2,431.4384,0.8909776750539228,Non-Consumable,4,
FDP03,5.15,Regular,0.061272194,Meat,125.6388,OUT049,1999,Medium,Tier 1,Supermarket Type1,1733.7432,0.903810407293166,Food,14,
DRC01,5.92,Regular,0.019107027,Soft Drinks,48.4692,OUT027,1985,Medium,Tier 3,Supermarket Type2,1034.6532,0.99414951787476,Drinks,28,
FDX28,6.325,Low Fat,0.06611236082486209,Frozen Foods,100.7042,OUT027,1985,Medium,Tier 3,Supermarket Type2,3174.5344,0.6257581425363054,Food,28,
FDI19,15.1,Low Fat,0.052329172,Meat,243.1512,OUT035,2004,Small,Tier 2,Supermarket Type1,4604.6728,0.8655014833796142,Food,9,
FDW15,15.35,Regular,0.055103174000000005,Meat,149.7734,OUT035,2004,Small,Tier 2,Supermarket Type1,2820.9946,1.0017689626971453,Food,9,
NCX18,14.15,Non-Edible,0.015397128999999999,Household,194.91099999999997,OUT019,1985,Small,Tier 1,Grocery Store,196.41099999999997,0.5709433700796358,Non-Consumable,28,
FDF20,12.85,Low Fat,0.033271817999999995,Fruits and Vegetables,196.5768,OUT049,1999,Medium,Tier 1,Supermarket Type1,5715.2272,0.9007188139294033,Food,14,
FDN57,18.25,Low Fat,0.053971566,Snack Foods,141.2154,OUT027,1985,Medium,Tier 3,Supermarket Type2,3119.9388,0.8984466548490554,Food,28,
NCM06,7.475,Non-Edible,0.075713578,Household,156.4656,OUT035,2004,Small,Tier 2,Supermarket Type1,2471.4496,0.911039709377679,Non-Consumable,9,
NCV53,8.27,Non-Edible,0.01889024,Health and Hygiene,238.188,OUT018,2009,Medium,Tier 3,Supermarket Type2,3835.008,0.8834487635597139,Non-Consumable,4,
FDO20,12.85,Regular,0.152364317,Fruits and Vegetables,254.0382,OUT049,1999,Medium,Tier 1,Supermarket Type1,1261.691,1.10367243090269,Food,14,
FDV44,8.365,Regular,0.039811272,Fruits and Vegetables,191.3188,OUT013,1987,High,Tier 3,Supermarket Type1,2285.0256,0.9978011897991736,Food,26,
FDJ56,8.985,Low Fat,0.183774965,Fruits and Vegetables,101.77,OUT045,2002,Small,Tier 2,Supermarket Type1,798.96,0.87053123275854,Food,11,
NCB18,19.6,Non-Edible,0.041283361,Household,87.0514,OUT035,2004,Small,Tier 2,Supermarket Type1,2125.2336,0.8630253672984026,Non-Consumable,9,
FDZ20,16.1,Low Fat,0.057422821,Fruits and Vegetables,253.7356,OUT010,1998,Small,Tier 3,Grocery Store,508.6712,1.3935088333628753,Food,15,
